Feature	Gain	Cover	Frequency
SP.POP.4044.FE.5Y_delta1	0.000308134288256935	0.00719160885326379	0.0041238463049028
SP.POP.0509.MA.5Y_lag1	0.000279070385361301	0.00288706107366132	0.0014400733128232
TG.VAL.TOTL.GD.ZS_lag1	0.000262524368021972	0.000246977452480251	0.000589120900700399
SP.POP.0014.MA.ZS	0.000260550060827292	0.000703768688643368	0.000327289389278
IS.AIR.DPRT	0.000254795560325564	0.000174113251452309	0.0004582051449892
SP.RUR.TOTL.ZG_rank	0.000252994718566481	0.000279459084263791	0.0001963736335668
BX.GSR.TRAN.ZS_tend2	0.000252904974170301	0.00541302004262995	0.0039929305491916
AG.LND.ARBL.ZS	0.000247586555075883	0.000115295161465899	0.0001963736335668
SE.TER.ENRR	0.00024193795065832	0.00132326071103755	0.0013746154349676
AG.LND.ARBL.HA_ratioavg2	0.000232223075038707	0.0156488308368322	0.00936047653335079
SP.POP.4549.MA.5Y	0.000231310836655466	0.000203668610102197	0.0001963736335668
TG.VAL.TOTL.GD.ZS_rank	0.000219302072839145	8.48619208759155e-05	0.0002618315114224
NE.CON.PRVT.KD.ZG_min2	0.000219045435986737	0.00208789588086089	0.00163644694639
NE.IMP.GNFS.ZS	0.000215115233698235	0.000266290855162356	0.000523663022844799
AG.SRF.TOTL.K2_ratioavg2	0.000212373405355492	0.0248695174809704	0.0120442495254304
FP.CPI.TOTL	0.000211626884694438	0.000177039524585962	0.000720036656411599
EG.ELC.PETR.ZS_avg2	0.000204748959860434	2.80922220830617e-05	6.54578778555999e-05
ER.FSH.CAPT.MT_tend2	0.000204456494932355	0.00635791363748626	0.003600183282058
EN.GHG.CH4.PI.MT.CE.AR5_ratioavg2	0.000202413298337242	0.000357590576932306	0.000981868167833999
SP.POP.4549.MA.5Y_lag1	0.000202370574293675	0.000563014950914694	0.0002618315114224
SP.POP.5054.FE.5Y_delta1	0.000201197762050902	0.0106487079333606	0.00621849839628199
DC.DAC.DEUL.CD_min2	0.000198203181939077	0.00035671269499221	0.000327289389278
AG.LND.AGRI.ZS	0.000190449022428812	0.000322767926641844	0.000720036656411599
SP.POP.4549.FE.5Y_lag1	0.000187449571588695	0.000545164684799416	0.0003927472671336
