Feature	Gain	Cover	Frequency
SM.POP.NETM_lag1	6.92031727880062e-05	0.00231021945061822	0.00142185278355026
SP.POP.2529.FE.5Y_lag1	6.60252379392816e-05	0.0011589308705378	0.000984359619380947
SE.PRM.ENRR.MA	6.51696348636642e-05	0.000262535154536104	0.000765613037296292
AG.LND.TOTL.K2_ratioavg2	6.45618411444522e-05	0.00306141164792957	0.00174997265667724
NE.IMP.GNFS.KD.ZG	6.40900158044198e-05	0.000188809528947198	0.000546866455211637
EG.ELC.NUCL.ZS_lag1	6.34518873404178e-05	0.000807835055995512	0.000546866455211637
EN.GHG.CH4.BU.MT.CE.AR5_tend2	6.08314715700711e-05	0.00354062821425746	0.00349994531335448
FP.CPI.TOTL.ZG_avg2	5.96415762446228e-05	0.0015226139870099	0.00164059936563491
TX.VAL.FOOD.ZS.UN_isNA_rank	5.84161451662663e-05	0.00218659416380755	0.00131247949250793
SP.ADO.TFRT_lag1	5.77926301674857e-05	0.00586703133878543	0.00382806518648146
IT.MLT.MAIN.P2_avg2	5.71649142768439e-05	0.00116162814952276	0.00087498632833862
SP.POP.7074.FE.5Y	5.64745170735731e-05	0.000837954671327565	0.00087498632833862
TX.VAL.FOOD.ZS.UN_delta1	5.50497649741652e-05	0.00255612138474707	0.00196871923876189
SP.POP.0014.FE.ZS_delta1	5.50322214440958e-05	0.000370426313934503	0.000656239746253965
SM.POP.RHCR.EO	5.4549281395172e-05	0.00300656697523538	0.00229683911188888
NY.GDP.MKTP.CD_isNA_rank	5.38328717235576e-05	0.00230212761366334	0.00142185278355026
NY.GDP.PCAP.KD_delta1	5.37570960353023e-05	0.0019878946119155	0.0012031062014656
NE.IMP.GNFS.KD_delta1	5.37158559075413e-05	0.00145787929137087	0.00153122607459258
SP.POP.7074.MA.5Y_lag1	5.35131668442896e-05	0.000353343547029756	0.000218746582084655
SP.POP.4044.FE.5Y	5.28483739298843e-05	0.000654539700350287	0.000656239746253965
TM.VAL.MRCH.R1.ZS_delta1	5.22525695672062e-05	0.000862679728689698	0.00174997265667724
urban_x_oop_rank	4.98563029325672e-05	0.00200003236734782	0.00164059936563491
BM.TRF.PWKR.CD.DT_tend2	4.87426542772951e-05	0.00065633788634026	0.000546866455211637
TX.VAL.MRCH.R6.ZS	4.84323357936939e-05	0.000863129275187191	0.00142185278355026
SH.DYN.MORT.FE	4.81801036504256e-05	0.00128795071531839	0.000984359619380947
ER.FSH.CAPT.MT_ratioavg2	4.81799366750394e-05	0.00166332204072532	0.00109373291042327
SP.POP.65UP.TO.ZS_lag1	4.72406063729554e-05	0.000662181990807673	0.00043749316416931
EN.GHG.CH4.PI.MT.CE.AR5_delta1	4.5366776540988e-05	0.00126367520445375	0.000765613037296292
NV.SRV.TOTL.KD.ZG_lag1	4.47863274019813e-05	0.00185617748814995	0.00284370556710051
DC.DAC.USAL.CD_rank	4.45708916555853e-05	0.000973268167073057	0.00087498632833862
TM.VAL.AGRI.ZS.UN	4.40484802703278e-05	0.000729613965431673	0.00087498632833862
DT.ODA.ODAT.CD_rank	4.38406421198447e-05	0.000391105452819196	0.000218746582084655
DC.DAC.DEUL.CD	4.3819619207871e-05	0.000594750016183674	0.000656239746253965
AG.LND.AGRI.ZS_min2	4.34454002960613e-05	0.000304792525300477	0.000328119873126982
NE.IMP.GNFS.CD_delta1	4.32590432187619e-05	0.000613630969078394	0.00043749316416931
SP.POP.DPND.YG_lag1	4.25606259234374e-05	0.00482902847607334	0.00295307885814284
EG.USE.ELEC.KH.PC_tend2	4.23542561886394e-05	0.00194698588064361	0.00185934594771957
DT.NFL.UNDP.CD_ratiomax2	4.18072666810094e-05	0.00353478410979004	0.00459367822377775
SP.POP.0014.FE.ZS	4.13908125261549e-05	0.00660563623416697	0.00404681176856612
BX.GSR.FCTY.CD_tend2	4.01986778305724e-05	0.00140258507217919	0.0012031062014656
FI.RES.TOTL.CD	4.0181856018046e-05	0.00032277438520021	0.000765613037296292
SE.TER.ENRR	3.94318604537795e-05	0.00306860439188946	0.00229683911188888
NY.GSR.NFCY.CN	3.92811048499115e-05	0.00275257320415165	0.00251558569397353
BX.PEF.TOTL.CD.WD_ratioavg2	3.84342175411216e-05	0.00274627955318675	0.00185934594771957
ER.H2O.INTR.PC_tend2	3.8382431941795e-05	0.000102496601428479	0.000328119873126982
TM.VAL.MRCH.R6.ZS_lag1	3.83338454346599e-05	0.000102946147925972	0.000328119873126982
NE.IMP.GNFS.ZS_delta1	3.8282292937811e-05	0.00259388329053651	0.00229683911188888
MS.MIL.MPRT.KD_tend2	3.76974079287213e-05	0.0040499643959174	0.00360931860439681
NE.IMP.GNFS.CN_delta1	3.75519341236169e-05	0.00137875910781204	0.00109373291042327
SE.PRM.ENRL	3.72816449908863e-05	0.000179369052499838	0.000328119873126982
SP.DYN.CBRT.IN	3.72445748777622e-05	0.000574969970293967	0.000656239746253965
TX.VAL.TRAN.ZS.WT_delta1	3.68817315916187e-05	0.00121197735724201	0.000984359619380947
SP.URB.TOTL.IN.ZS_delta1	3.6691899239224e-05	0.000249947852606291	0.00043749316416931
TG.VAL.TOTL.GD.ZS_rank	3.57982711837934e-05	0.0006199246200433	0.000546866455211637
NE.EXP.GNFS.CN_delta1	3.56173775251513e-05	0.000784908184623352	0.000765613037296292
DC.DAC.CECL.CD	3.55295832174814e-05	0.000592052737198714	0.00043749316416931
DC.DAC.TOTL.CD_max2	3.5181587292777e-05	0.000227920074229118	0.000218746582084655
AG.PRD.FOOD.XD_avg2	3.51402639984007e-05	0.000389756813326716	0.000656239746253965
NY.GDP.FCST.CD	3.37246995848404e-05	0.000583960900243834	0.000546866455211637
SP.POP.6064.MA.5Y_delta1	3.35176087765216e-05	0.00235652273986003	0.00218746582084655
DT.ODA.ODAT.CD_isNA_rank	3.33659429320444e-05	0.0054111911903272	0.00404681176856612
NY.GDP.FCST.CN	3.3049907902881e-05	0.000454491508965755	0.000984359619380947
EG.ELC.HYRO.ZS_max2	3.29147591979723e-05	0.00136886908486719	0.000765613037296292
SP.POP.7074.MA.5Y	3.26943935104391e-05	0.000653191060857807	0.000656239746253965
IS.AIR.GOOD.MT.K1_delta1	3.24139413993975e-05	0.000586658179228794	0.000328119873126982
BX.GSR.CMCP.ZS_isNA_rank	3.14430179235817e-05	0.00136886908486719	0.000765613037296292
BX.GSR.TOTL.CD_isNA_rank	3.10677202538564e-05	8.45147415287458e-05	0.000218746582084655
SP.POP.1564.FE.ZS_rank	3.01840393415243e-05	0.000345251710074876	0.000328119873126982
AG.PRD.CROP.XD_lag1	3.01339450530733e-05	0.00252914859489747	0.00262495898501586
BM.TRF.PWKR.CD.DT_max2	2.9399401988549e-05	0.000135763042242985	0.000328119873126982
EN.GHG.CO2.RT.GDP.KD	2.91576388797976e-05	0.000139808960720425	0.000328119873126982
SM.POP.RHCR.EA_delta1	2.91195625779393e-05	0.000100698415438506	0.000218746582084655
BX.GSR.CMCP.ZS_ratioavg2	2.90262897104375e-05	0.000466179717900582	0.00087498632833862
SP.DYN.LE00.IN	2.89035789526577e-05	0.00030524207179797	0.000218746582084655
TX.VAL.MRCH.HI.ZS	2.84464491528033e-05	0.000725568046954233	0.0012031062014656
NE.RSB.GNFS.CN	2.83061351667687e-05	0.000190158168439678	0.000328119873126982
SP.DYN.AMRT.FE_lag1	2.81046235480523e-05	0.00608596048306468	0.00371869189543913
NV.SRV.TOTL.CD	2.78393009884951e-05	0.000195552726409598	0.000218746582084655
NY.GDP.FCST.CN_isNA_rank	2.76466545927186e-05	0.00434486689827302	0.00328119873126982
NE.CON.TOTL.KD.ZG_max2	2.72980058496587e-05	0.000192405900927145	0.000328119873126982
MS.MIL.MPRT.KD_ratioavg2	2.69265012417745e-05	0.00351230678491538	0.00349994531335448
DT.ODA.ODAT.KD_isNA_rank	2.69218846303283e-05	0.000945845830725964	0.000656239746253965
SE.PRM.ENRR.FE_isNA_rank	2.68107292643276e-05	0.00117331635845759	0.000656239746253965
SP.POP.2529.MA.5Y	2.62719635203424e-05	0.00356085780664466	0.0024062124029312
EN.GHG.N2O.PI.MT.CE.AR5_ratioavg2	2.56021004245067e-05	0.00175143315423401	0.00174997265667724
TG.VAL.TOTL.GD.ZS_lag1	2.53614907643924e-05	0.00028096656093333	0.00043749316416931
IT.MLT.MAIN_isNA_rank	2.49058651766634e-05	0.00612956649332154	0.00481242480586241
NE.RSB.GNFS.ZS	2.47278741900742e-05	0.00255162591977213	0.00185934594771957
AG.PRD.CROP.XD_avg2	2.45169553653699e-05	0.00119669277632724	0.000984359619380947
NV.SRV.TOTL.ZS	2.44290421973144e-05	0.000818174625437858	0.0012031062014656
EG.ELC.NUCL.ZS_tend2	2.43339441594817e-05	0.00253903861784232	0.00174997265667724
SE.SEC.ENRR.MA_lag1	2.42883479319687e-05	0.00149788892964777	0.00218746582084655
EN.GHG.N2O.IP.MT.CE.AR5_avg2	2.40899367150906e-05	4.40555567543462e-05	0.000109373291042327
IT.CEL.SETS	2.39928624807767e-05	8.49642880262391e-05	0.000218746582084655
SH.DTH.NMRT_lag1	2.39470288274362e-05	0.000386160441346769	0.000328119873126982
SE.SEC.ENRL_delta1	2.38548406280381e-05	0.000217580504786771	0.000218746582084655
NE.CON.PRVT.KD.ZG_min2	2.38190629445005e-05	4.04591847743996e-05	0.000109373291042327
SP.URB.TOTL.IN.ZS_lag1	2.35344624561051e-05	5.12483007142395e-05	0.000109373291042327
BX.GSR.TRVL.ZS_max2	2.34893002212313e-05	0.000335811233627517	0.000218746582084655
NY.GDP.MKTP.CD	2.33906941546348e-05	0.000135763042242985	0.000109373291042327
NY.GDP.MKTP.KD.ZG_lag1	2.32563835803698e-05	0.00028501247941077	0.00043749316416931
IT.MLT.MAIN.P2_min2	2.27784605399671e-05	0.00289957490883197	0.00251558569397353
IT.MLT.MAIN.P2_tend2	2.26670250317253e-05	0.00183100288429033	0.00153122607459258
NY.GSR.NFCY.CN_lag1	2.24818931088812e-05	0.000888753425544311	0.0012031062014656
NY.ADJ.DNGY.GN.ZS_isNA_rank	2.21521814705823e-05	0.00102586510727978	0.000656239746253965
YearsSinceFirst_lag1	2.20825194059157e-05	5.97896841666127e-05	0.000109373291042327
BX.PEF.TOTL.CD.WD_lag1	2.14483074376321e-05	0.00141876874608895	0.000984359619380947
SM.POP.NETM	2.12492597624321e-05	0.00147406296528062	0.00109373291042327
FS.AST.PRVT.GD.ZS_min2	2.12474889549349e-05	0.00099934186392767	0.000765613037296292
SH.IMM.MEAS_lag1	2.12042942847765e-05	5.93401376691194e-05	0.000109373291042327
IS.AIR.PSGR_tend2	2.11026009581305e-05	0.00119759186932223	0.00087498632833862
EN.GHG.CH4.PI.MT.CE.AR5	2.10894646799856e-05	0.000134414402750505	0.000109373291042327
ER.FSH.CAPT.MT_tend2	2.08590585389205e-05	0.000864927461177165	0.000656239746253965
NY.GDP.PCAP.CD	2.06027512763038e-05	0.000229268713721598	0.000328119873126982
SP.DYN.AMRT.MA	2.04026496072464e-05	0.00116072905652777	0.00087498632833862
AG.PRD.CROP.XD_max2	2.02867983851867e-05	0.00067791611821994	0.000765613037296292
TX.VAL.MANF.ZS.UN_lag1	1.98065186039159e-05	0.000419426882161276	0.00043749316416931
BX.KLT.DINV.WD.GD.ZS_isNA_rank	1.97385700343605e-05	0.00291261175725928	0.00229683911188888
NE.CON.PRVT.ZS_min2	1.94771093723629e-05	0.00107621431499903	0.000656239746253965
EN.GHG.CH4.FE.MT.CE.AR5_max2	1.93618487169015e-05	9.80011364535457e-05	0.000328119873126982
BG.GSR.NFSV.GD.ZS_lag1	1.92059842482627e-05	0.000545299901459408	0.000765613037296292
pop65_x_oop_lag1	1.90854971202217e-05	0.00106992066403412	0.00131247949250793
DT.ODA.ALLD.CD_rank	1.90838442117434e-05	0.000356939919009703	0.000218746582084655
EN.GHG.N2O.PI.MT.CE.AR5	1.90224744477634e-05	0.000152845809147732	0.000109373291042327
EN.GHG.N2O.PI.MT.CE.AR5_rank	1.89884415158867e-05	0.000152845809147732	0.000109373291042327
IT.MLT.MAIN	1.88670974069487e-05	0.000138010774730452	0.000109373291042327
SP.POP.80UP.MA.5Y_delta1	1.88642882301356e-05	0.00117826136993001	0.000984359619380947
SH.MMR.RISK.ZS	1.8720214501548e-05	0.00107621431499903	0.000656239746253965
FP.CPI.TOTL_ratioavg2	1.83922209206516e-05	0.00132975853958527	0.00153122607459258
DC.DAC.GBRL.CD	1.82022171071152e-05	0.000524171216077221	0.000656239746253965
SP.POP.7579.MA.5Y_delta1	1.81350657923871e-05	0.00113780218515562	0.000765613037296292
AG.LND.AGRI.ZS_ratioavg2	1.8023059111019e-05	0.00100698415438506	0.000984359619380947
BM.GSR.GNFS.CD_min2	1.79957713888841e-05	9.9799322443519e-05	0.000218746582084655
SE.SEC.ENRR.MA_isNA_rank	1.79281421685284e-05	0.000836156485337591	0.000546866455211637
NY.ADJ.DKAP.GN.ZS	1.75818510455672e-05	0.000131267577268052	0.000218746582084655
IT.CEL.SETS_ratioavg2	1.74658670410396e-05	0.00065229196786282	0.000765613037296292
TM.VAL.MRCH.R4.ZS	1.73657475947999e-05	0.000823569183407778	0.00142185278355026
SP.POP.7579.FE.5Y_delta1	1.73123169440673e-05	0.00223289745304936	0.00164059936563491
NV.IND.MANF.KD	1.73073859545271e-05	0.000138010774730452	0.000109373291042327
SM.POP.RHCR.EO_rank	1.72397992732455e-05	0.00226616389386387	0.00153122607459258
FS.AST.PRVT.GD.ZS_tend2	1.7012986381664e-05	0.00092921261031871	0.00109373291042327
SE.PRM.TCHR_delta1	1.69615493554498e-05	0.00112431579023082	0.00142185278355026
SP.POP.0004.FE.5Y_delta1	1.64943220407528e-05	0.000593850923188687	0.00087498632833862
IT.MLT.MAIN.P2_rank	1.6202892802654e-05	0.00112341669723583	0.000765613037296292
NV.SRV.TOTL.CD_isNA_rank	1.59410675026873e-05	0.004851505800948	0.00448430493273543
SP.POP.4044.MA.5Y_delta1	1.59235147416314e-05	0.00106992066403412	0.00153122607459258
BM.TRF.PWKR.CD.DT_delta1	1.58486904143436e-05	0.000179369052499838	0.000109373291042327
BX.GRT.EXTA.CD.WD_isNA_rank	1.57863729845908e-05	0.000293553862863144	0.000328119873126982
DC.DAC.CANL.CD	1.57753526847043e-05	0.00167860662164009	0.00185934594771957
MS.MIL.MPRT.KD	1.57368590579011e-05	0.00155947679980436	0.00207809252980422
NY.GDP.PCAP.KD.ZG_delta1	1.53683235477217e-05	0.00301106244021032	0.00251558569397353
FM.AST.NFRG.CN_min2	1.53139490631491e-05	0.000464381531910609	0.000765613037296292
DT.ODA.ODAT.GN.ZS	1.51663428180158e-05	0.000379866790381863	0.000328119873126982
TX.VAL.MRCH.AL.ZS_delta1	1.51397449427195e-05	0.00030793935078293	0.000546866455211637
SP.POP.0004.MA.5Y_delta1	1.49968897883592e-05	0.000944497191233484	0.00131247949250793
NV.SRV.TOTL.KD.ZG	1.49659466011515e-05	0.00132706126060031	0.00142185278355026
EN.URB.LCTY.UR.ZS	1.49485237627311e-05	6.5633788634026e-05	0.000218746582084655
DC.DAC.FRAL.CD_rank	1.48155890740114e-05	0.000175323134022398	0.000109373291042327
