Feature	Gain	Cover	Frequency
EN.GHG.N2O.PI.MT.CE.AR5_ratioavg2	4.42443844825157e-05	0.00221179851568759	0.00146305779078274
SM.POP.NETM_delta1	4.42108713281653e-05	0.0023735456860525	0.00164594001463058
SP.POP.2529.MA.5Y	4.41325491686062e-05	0.00377585603749525	0.00256035113386979
NV.SRV.TOTL.ZS	4.346662883288e-05	0.000854626909462962	0.000731528895391368
SE.PRM.ENRL	4.33245557847374e-05	0.000112846863045285	0.000365764447695684
BX.GSR.FCTY.CD_tend2	4.26711075040073e-05	0.00406173475720997	0.00310899780541331
SP.DYN.CBRT.IN	4.2383672453817e-05	0.00154976358582192	0.00109729334308705
NE.IMP.GNFS.CN_delta1	4.21443838799794e-05	0.00118188281229429	0.00109729334308705
SP.POP.5054.FE.5Y	4.209905874525e-05	0.00201243572430759	0.00128017556693489
SP.POP.0014.FE.ZS	4.20591057652978e-05	0.00457105026575436	0.00292611558156547
YearsSinceFirst	4.12855684763302e-05	0.000193344292017589	0.000365764447695684
DC.DAC.DEUL.CD	4.11520707667716e-05	0.00216590745804918	0.00201170446232626
NY.GDP.FCST.CN	3.9748588952848e-05	0.000250520035960534	0.000548646671543526
DT.ODA.ODAT.CD_isNA_rank	3.95326288928978e-05	0.00492087554119475	0.00365764447695684
SP.DYN.LE00.FE.IN_lag1	3.7795576266005e-05	0.000355091462382498	0.000365764447695684
NY.GDP.COAL.RT.ZS_isNA_rank	3.65630366243434e-05	0.00477342230681557	0.00512070226773958
SP.POP.TOTL.FE.ZS_rank	3.65091755042189e-05	0.000195601229278495	0.000182882223847842
DT.NFL.UNDP.CD_ratiomax2	3.6066205771749e-05	0.00287082419587206	0.00402340892465252
FI.RES.TOTL.CD_min2	3.60186242021609e-05	0.00163627951415664	0.00091441111923921
MS.MIL.MPRT.KD_tend2	3.59530864868773e-05	0.00418060011961768	0.00402340892465252
NE.GDI.TOTL.ZS_delta1	3.59496588210406e-05	0.000460415201224765	0.000731528895391368
FS.AST.CGOV.GD.ZS_max2	3.56362761601762e-05	0.000112846863045285	0.000182882223847842
BX.GSR.CMCP.ZS_ratioavg2	3.51043238785976e-05	0.000391954770977292	0.000548646671543526
NE.RSB.GNFS.ZS_lag1	3.36721772256043e-05	0.00163627951415664	0.00091441111923921
NE.IMP.GNFS.KD.ZG	3.35828550558225e-05	0.000117360737567097	0.000365764447695684
AG.LND.AGRI.ZS_avg2	3.30805628043548e-05	0.000262557034685364	0.000182882223847842
NV.SRV.TOTL.KD.ZG_lag1	3.30558366447054e-05	0.000833562161694509	0.00146305779078274
EN.GHG.CO2.IP.MT.CE.AR5_delta1	3.30519499151916e-05	0.00130902361132531	0.000731528895391368
SP.POP.TOTL.MA.ZS_rank	3.30196988553109e-05	0.000175288793930343	0.000182882223847842
SH.MMR.DTHS	3.26561741915187e-05	6.77081178271713e-05	0.000182882223847842
TX.VAL.MRCH.WR.ZS_lag1	3.2274370951748e-05	0.000312961966845592	0.000365764447695684
NY.GSR.NFCY.CN	3.17509331795999e-05	0.0011465241285401	0.00128017556693489
DT.NFL.UNDP.CD_isNA_rank	3.16398737958432e-05	0.00495698653736924	0.00420629114850037
SE.SEC.ENRL.GC_lag1	3.16125428787597e-05	0.00017378416908974	0.000365764447695684
NE.CON.PRVT.ZS_min2	3.09738403444031e-05	0.00208164846697537	0.00128017556693489
BM.TRF.PWKR.CD.DT_min2	3.05704218074666e-05	0.000145196297118267	0.000365764447695684
NE.CON.TOTL.KD.ZG	3.00986758846403e-05	0.000182811918133362	0.000548646671543526
DC.DAC.JPNL.CD_lag1	3.00733802478487e-05	0.000731999984953752	0.00109729334308705
AG.PRD.FOOD.XD_avg2	3.00465871804748e-05	0.000309952717164384	0.000731528895391368
NY.ADJ.DNGY.GN.ZS_isNA_rank	2.98175308265178e-05	0.00181307293292759	0.00146305779078274
TM.VAL.MMTL.ZS.UN_lag1	2.9809583104004e-05	0.00056122506554522	0.000365764447695684
SP.POP.5054.FE.5Y_lag1	2.97503299838052e-05	0.00230057138128322	0.00146305779078274
DC.DAC.CANL.CD	2.96458237187087e-05	0.000957693711044323	0.00109729334308705
NE.RSB.GNFS.ZS	2.95857125819139e-05	0.00299194649554067	0.00182882223847842
SP.DYN.AMRT.MA	2.9262077174298e-05	0.00145572453328418	0.00091441111923921
NY.GDP.PCAP.KD.ZG_delta1	2.90117971869358e-05	0.00353962993752045	0.00292611558156547
EN.GHG.N2O.BU.MT.CE.AR5_rank	2.85008907554392e-05	9.02774904362284e-05	0.000182882223847842
BX.GSR.CMCP.ZS_isNA_rank	2.83511602375646e-05	0.00138876872787731	0.00091441111923921
MS.MIL.MPRT.KD	2.83267727457375e-05	0.00313864741749954	0.00384052670080468
BM.GSR.CMCP.ZS	2.79995730689491e-05	0.00049803082223986	0.000365764447695684
AG.LND.AGRI.K2_ratiomax2	2.7897533076296e-05	0.000298668030859856	0.000182882223847842
TM.VAL.MRCH.CD.WT_delta1	2.77086077591457e-05	0.000297163406019252	0.000365764447695684
BM.GSR.GNFS.CD_tend2	2.75593154173765e-05	0.000489755385616539	0.000548646671543526
BG.GSR.NFSV.GD.ZS_lag1	2.7404283925986e-05	0.000327255902831328	0.000182882223847842
IT.MLT.MAIN_isNA_rank	2.73172539725641e-05	0.00618099884520044	0.00493782004389173
NE.GDI.TOTL.CD_lag1	2.71927652358729e-05	0.000256538535322949	0.000182882223847842
NV.SRV.TOTL.KD.ZG	2.65652615599783e-05	0.00282267620097274	0.00274323335771763
TM.VAL.MRCH.R1.ZS	2.63640662898913e-05	0.000279107907932006	0.000365764447695684
DT.ODA.ALLD.CD_rank	2.59411060515042e-05	0.00246382317648873	0.00164594001463058
EN.GHG.CH4.PI.MT.CE.AR5_delta1	2.58958150871467e-05	0.00179576974726064	0.00109729334308705
NE.IMP.GNFS.CD_delta1	2.58169077299101e-05	0.000353586837541894	0.000365764447695684
AG.CON.FERT.ZS_avg2	2.5695011207289e-05	0.000476966074471407	0.000548646671543526
SP.URB.TOTL.IN.ZS_lag1	2.56631195434928e-05	0.000724476860750733	0.00109729334308705
TM.VAL.MANF.ZS.UN	2.55822173525269e-05	0.000677081178271713	0.000731528895391368
ER.FSH.CAPT.MT_tend2	2.55474191932059e-05	0.00114050562917769	0.00091441111923921
DC.DAC.TOTL.CD_min2	2.55131005973804e-05	0.000299420343280157	0.000548646671543526
DT.ODA.ODAT.CD_lag1	2.53193720224683e-05	0.000167765669727324	0.000182882223847842
NE.IMP.GNFS.ZS_delta1	2.52663376815148e-05	0.00279784989110278	0.0021945866861741
SP.POP.1014.MA.5Y_lag1	2.49923420432974e-05	0.00105850357536478	0.000731528895391368
EN.GHG.ALL.PC.CE.AR5_max2	2.4839578255654e-05	0.000202372041061212	0.000182882223847842
EN.GHG.CH4.BU.MT.CE.AR5_ratiomax2	2.47620373856577e-05	0.000792184978577904	0.000548646671543526
SP.POP.6569.MA.5Y_lag1	2.47599032403321e-05	0.000112846863045285	0.000182882223847842
EN.URB.MCTY.TL.ZS	2.47174102066249e-05	0.000141434735016758	0.000182882223847842
NY.GSR.NFCY.CN_lag1	2.46701246279643e-05	0.00233893931471862	0.0021945866861741
FM.AST.NFRG.CN_min2	2.45942746653563e-05	0.00069588898877926	0.00109729334308705
NY.GDP.FCST.CN_isNA_rank	2.45634393073094e-05	0.00328910990155992	0.00274323335771763
MS.MIL.MPRT.KD_ratioavg2	2.40810081110995e-05	0.00246231855164813	0.0021945866861741
SP.POP.0014.FE.ZS_delta1	2.40361273429999e-05	0.000279860220352308	0.000365764447695684
SP.POP.5559.FE.5Y	2.37437069669018e-05	0.00208841927875808	0.00128017556693489
SE.SEC.ENRL.GC.FE.ZS	2.35848168115114e-05	0.000866663908187792	0.00164594001463058
EN.URB.MCTY.TL.ZS_max2	2.31149991521094e-05	0.000149710171640079	0.000182882223847842
SP.POP.GROW_delta1	2.30758521637007e-05	0.00421219724127035	0.00310899780541331
pop65_x_oop_lag1	2.27845476570474e-05	0.000813249726346357	0.00109729334308705
NE.CON.PRVT.PC.KD_lag1	2.25314313364424e-05	6.01849936241522e-05	0.000182882223847842
NE.CON.PRVT.PC.KD_max2	2.23986319492927e-05	0.000230207600612382	0.000365764447695684
EG.ELC.NUCL.ZS_max2	2.23672119436368e-05	0.000425808829890877	0.000365764447695684
SP.POP.5559.MA.5Y_lag1	2.22842822544948e-05	0.00268274609079659	0.00164594001463058
BX.KLT.DINV.WD.GD.ZS_avg2	2.22331617429292e-05	0.000145196297118267	0.000365764447695684
DT.ODA.ODAT.CD	2.21051790075576e-05	0.000167765669727324	0.000182882223847842
NV.IND.MANF.CD	2.16116235983758e-05	0.000234721475134194	0.000182882223847842
BX.TRF.PWKR.DT.GD.ZS_isNA_rank	2.16019304605987e-05	0.00267597527901387	0.003474762253109
TM.VAL.MRCH.R4.ZS	2.15723833147521e-05	0.000946409024739794	0.00182882223847842
AG.PRD.CROP.XD_lag1	2.14350848907539e-05	0.000639465557256618	0.00109729334308705
SP.URB.GROW_delta1	2.13399565892458e-05	0.000643979431778429	0.000548646671543526
DT.ODA.ODAT.GN.ZS	2.11804895954148e-05	0.000167765669727324	0.000182882223847842
SM.POP.RHCR.EO_rank	2.11192093497639e-05	0.00241717980643001	0.00164594001463058
TX.VAL.MANF.ZS.UN_lag1	2.10536366705669e-05	0.00111267006962651	0.00091441111923921
NY.ADJ.DKAP.GN.ZS	2.10324432789028e-05	0.00032424665315012	0.000548646671543526
SP.POP.DPND.YG_lag1	2.06850369009802e-05	0.00288210888217659	0.00182882223847842
FM.AST.NFRG.CN_avg2	2.06422938776977e-05	0.000613134622546051	0.000548646671543526
BX.GSR.TRAN.ZS_tend2	2.04911376966405e-05	0.00174987868962223	0.00182882223847842
AG.PRD.CROP.XD_tend2	2.04697878706211e-05	0.00222609245167333	0.00256035113386979
NY.GDP.FCST.KD	2.00806902288347e-05	0.00107580676103172	0.00091441111923921
EN.GHG.ALL.PC.CE.AR5_min2	1.9585193817485e-05	0.000574014376690352	0.00091441111923921
NV.AGR.TOTL.KD_delta1	1.91812611980038e-05	0.00119316749859882	0.000731528895391368
BX.PEF.TOTL.CD.WD_ratioavg2	1.91671577196602e-05	0.00119241518617852	0.000731528895391368
SP.POP.6569.MA.5Y_delta1	1.90636682876421e-05	0.000187325792655174	0.000182882223847842
FM.LBL.BMNY.GD.ZS_isNA_rank	1.89981213263993e-05	0.00263158884621606	0.00329188002926116
TX.VAL.MANF.ZS.UN_delta1	1.82467761309565e-05	0.000625171621270881	0.000731528895391368
SP.DYN.TO65.FE.ZS_lag1	1.81739389413046e-05	0.0023712887487916	0.00146305779078274
TM.VAL.MRCH.R2.ZS	1.77485333210515e-05	0.0003558437748028	0.000548646671543526
SP.DYN.LE00.IN	1.74365572242721e-05	0.000783157229534281	0.000548646671543526
FS.AST.PRVT.GD.ZS_min2	1.72538712583257e-05	0.000423551892629971	0.000548646671543526
NV.IND.MANF.KD	1.72209434639681e-05	0.000288887969395931	0.000365764447695684
NY.GSR.NFCY.CN_rank	1.71969457271942e-05	0.000167765669727324	0.000365764447695684
EN.GHG.N2O.MT.CE.AR5_tend2	1.70809434945364e-05	0.00132331754731105	0.00091441111923921
AG.LND.CROP.ZS_min2	1.70152500527724e-05	0.00120595680974395	0.00091441111923921
NV.IND.MANF.KD_lag1	1.69198135265742e-05	0.000389697833716386	0.000548646671543526
NE.CON.PRVT.ZS_lag1	1.6470781510834e-05	0.000924591964551039	0.000548646671543526
EN.GHG.CO2.FE.MT.CE.AR5_max2	1.62253380137839e-05	7.29743047692846e-05	0.000182882223847842
SP.POP.7579.FE.5Y_delta1	1.62046491521097e-05	0.00194171835679921	0.00146305779078274
NY.GNP.MKTP.CN_isNA_rank	1.61475495528714e-05	0.000753817045142507	0.00109729334308705
