Feature	Gain	Cover	Frequency
AG.LND.ARBL.HA_ratioavg2	0.000115349284634014	0.0118464567576906	0.00682817937101963
SH.MMR.RISK_delta1	0.000113448745253532	0.00564961422842333	0.00302015626025868
DT.NFL.UNDP.CD_isNA_rank	0.000111962708030878	0.00347959197975377	0.00216663383888123
TX.VAL.FUEL.ZS.UN	0.000111811412581849	0.00119866154538978	0.00131311141750378
NY.GSR.NFCY.CN_delta1	0.000110128604185729	0.00159598097985554	0.00203532269713085
NV.AGR.TOTL.ZS	0.000109046366452497	0.000457648612398438	0.000262622283500755
BX.GSR.MRCH.CD_lag1	0.000106812198602664	0.000115173885144214	6.56555708751888e-05
SP.POP.0509.MA.5Y_lag1	0.000104044406345521	0.00211182592046177	0.000984833563127831
SP.RUR.TOTL.ZS	0.000101768182190174	0.000440890507417137	0.000459588996126321
DT.NFL.UNDP.CD	0.000100744235893773	0.000294637954853056	0.000328277854375944
SP.POP.0509.MA.5Y	0.000100621437430699	2.89458176949745e-05	6.56555708751888e-05
FM.AST.NFRG.CN_min2	9.96176275434864e-05	0.00166088055005585	0.000984833563127831
NV.SRV.TOTL.ZS_rank	9.84368431563845e-05	8.10482895459285e-05	0.000196966712625566
DC.DAC.USAL.CD	9.54024253696157e-05	0.000347045119521852	0.000722211279627076
TX.VAL.MRCH.WL.CD_delta1	9.48032707778574e-05	0.00024223079018426	0.000328277854375944
SP.POP.5054.MA.5Y_delta1	9.31608846078235e-05	0.00422243306965217	0.0023636005515068
TX.VAL.FUEL.ZS.UN_rank	9.30101406084339e-05	0.000289458176949745	0.000393933425251133
TM.VAL.MRCH.R4.ZS	9.14417093251699e-05	0.000517368404695438	0.000590900137876699
SE.PRM.ENRR.FE	8.97521408309624e-05	0.000474406717379739	0.00105048913400302
DC.DAC.CECL.CD_isNA_rank	8.74032715193849e-05	0.00167276356995168	0.00111614470487821
SP.POP.0509.FE.5Y	8.6522080619712e-05	0.000773919757318265	0.000590900137876699
TM.VAL.MRCH.R3.ZS_lag1	8.52428676059326e-05	0.000163924735998908	0.000459588996126321
NY.GNP.PCAP.CD	8.45429412783778e-05	0.000222730449842382	0.000196966712625566
SP.POP.0014.MA.ZS_lag1	8.24185294752736e-05	2.89458176949745e-05	6.56555708751888e-05
SP.POP.7579.FE.5Y_delta1	7.75272801525907e-05	0.0025380911726225	0.0017727004136301
IT.CEL.SETS.P2_min2	7.70610216225058e-05	0.000130408526036306	0.000196966712625566
SP.URB.TOTL_delta1	7.53386646557981e-05	7.64778972783009e-05	0.000196966712625566
SP.POP.0509.MA.5Y_rank	7.5010377502632e-05	0.000221816371388857	0.000328277854375944
SE.PRM.ENRR.FE_isNA_rank	7.35506120588549e-05	0.000362889146049627	0.000787866850502265
SE.PRM.ENRR.MA	7.16276263382068e-05	0.000347654505157535	0.000656555708751888
NV.AGR.TOTL.CN_delta1	7.11620875822626e-05	0.00379830066721633	0.00216663383888123
TM.VAL.MRCH.R5.ZS_lag1	6.93868729807298e-05	0.000138939924935877	0.000262622283500755
SP.DYN.IMRT.IN	6.90920416852685e-05	1.43205624385663e-05	6.56555708751888e-05
SP.POP.GROW_delta1	6.78446636226639e-05	0.000638940839014331	0.000984833563127831
BM.TRF.PWKR.CD.DT_avg2	6.54801223749085e-05	3.44302884161275e-05	0.000131311141750378
SP.POP.6064.MA.5Y_delta1	6.16648406499969e-05	0.000281840856503699	0.000590900137876699
IT.CEL.SETS.P2_tend2	6.15775941797456e-05	0.00130743688135932	0.00157573370100453
NY.ADJ.DFOR.CD_rank	6.03253592473392e-05	0.00010786125751601	0.000262622283500755
TX.VAL.MRCH.R6.ZS_rank	5.79242789053338e-05	4.60086154941173e-05	0.000131311141750378
DC.DAC.GBRL.CD_rank	5.75023866694647e-05	0.00272943826222717	0.00170704484275491
IS.AIR.GOOD.MT.K1	5.7105159428305e-05	0.0013174917443481	0.000787866850502265
SP.DYN.IMRT.MA.IN	5.26907891768925e-05	0.000159963729366964	0.000131311141750378
